,Year,State,Plant name,Plant-level sector,eGRID subregion name,Plant FIPS state code,Plant FIPS county code,Plant county name,latitude,longitude,Number of units,Number of generators,Primary fuel source,Plant capacity factor,Plant nameplate capacity (MW),Nonbaseload Factor,CHP plant useful thermal output (MMBtu),CHP plant power to heat ratio,CHP plant electric allocation factor,Plant annual heat input from combustion (MMBtu),Plant total annual heat input (MMBtu),Plant annual net generation (MWh),Plant annual CO2 emissions (tons),Plant annual CO2 equivalent emissions (tons),Plant annual CO2 total output emission rate (lb/MWh),Plant annual CO2 equivalent total output emission rate (lb/MWh),Plant annual CO2 input emission rate (lb/MMBtu),Plant annual CO2 equivalent input emission rate (lb/MMBtu),Plant nominal heat rate (Btu/kWh),Plant annual coal net generation (MWh),Plant annual oil net generation (MWh),Plant annual gas net generation (MWh),Unused Capacity,Annual Generation Potential (MWh),geometry,index_right,GEOID,GEOIDFQ,NAME,Unnamed: 0,median_income,tot_pop,white_pop,black_african-american,poverty_status,state,county,tract,poc_pop,census_tract,county_name
108,2022.0,CA,City of Palo Alto,Electric Utility,WECC California,6,85,Santa Clara,37.4383,-122.1094,4.0,4.0,GAS,0.0,4.4,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,38544.0,POINT (-122.1094 37.4383),5184,06085504601,1400000US06085504601,5046.01,1861,31949.0,1025.0,561.0,15.0,1025.0,6,85,504601,464.0,Census Tract 5046.01,Santa Clara County
109,2022.0,CA,Civic Center,Commercial CHP,WECC California,6,37,Los Angeles,34.0564,-118.2436,5.0,2.0,GAS,0.0,34.5,,398138.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,302220.0,POINT (-118.2436 34.0564),27,06037207400,1400000US06037207400,2074,6741,16675.0,1384.0,580.0,347.0,521.0,6,37,207400,804.0,Census Tract 2074,Los Angeles County
110,2022.0,CA,Clearwater Power Plant,Electric Utility,WECC California,6,65,Riverside,33.8912,-117.6085,2.0,2.0,GAS,0.0396,49.0,1.0,20076.8,2.89,0.793944,120032.285,120032.285,16999.0,7015.23,7022.481,825.37,826.223,116.889,117.01,7061.138027,0.0,0.0,16999.0,0.9604,429240.0,POINT (-117.6085 33.8912),4461,06065041500,1400000US06065041500,415,1625,29692.0,3313.0,2365.0,275.0,3313.0,6,65,41500,948.0,Census Tract 415,Riverside County
111,2022.0,CA,Coachella,Electric Utility,WECC Southwest,6,65,Riverside,33.6758,-116.1714,4.0,4.0,GAS,0.0031,92.4,1.0,,,,47222.0,47222.0,2507.0,2759.868,2762.971,2201.73,2204.205,116.889,117.02,18836.059035,0.0,60.674,2446.326,0.9969,809424.0,POINT (-116.1714 33.6758),8435,06065045706,1400000US06065045706,457.06,4563,17716.0,4823.0,1687.0,0.0,4823.0,6,65,45706,3136.0,Census Tract 457.06,Riverside County
112,2022.0,CA,Coalinga Cogeneration Facility,Industrial CHP,WECC California,6,19,Fresno,36.170317,-120.364084,2.0,2.0,GAS,0.78253,6.8,0.0291095890410957,373607.2,0.426,0.362153,248465.421,248465.421,46614.0,14521.445,14536.454,623.051,623.695,116.889,117.01,5330.274619,0.0,0.0,46614.0,0.21747000000000005,59568.0,POINT (-120.364084 36.170317),6332,06019008000,1400000US06019008000,80,5407,35546.0,5242.0,3683.0,77.0,4940.0,6,19,8000,1559.0,Census Tract 80,Fresno County
113,2022.0,CA,Colusa Generating Station,Electric Utility,WECC California,6,11,Colusa,39.3661,-122.27,2.0,3.0,GAS,0.41099,712.4,0.648347611820015,,,,18687396.766,18687396.766,2564843.0,1110570.707,1111690.139,865.995,866.868,118.858,118.978,7285.980766,0.0,0.0,2564843.0,0.58901,6240624.0,POINT (-122.27 39.3661),7227,06011000400,1400000US06011000400,4,545,29125.0,2205.0,2037.0,72.0,2196.0,6,11,400,168.0,Census Tract 4,Colusa County
114,2022.0,CA,Comcast - Universal City,IPP Non-CHP,WECC California,6,37,Los Angeles,34.137717,-118.36082,1.0,1.0,GAS,0.88482,1.0,0.0,,,,,51551.0,7751.0,,,,,,,,0.0,0.0,7751.0,0.11517999999999995,8760.0,POINT (-118.36082 34.137717),6755,06037143700,1400000US06037143700,1437,2409,76639.0,3916.0,3100.0,75.0,3916.0,6,37,143700,816.0,Census Tract 1437,Los Angeles County
115,2022.0,CA,"CoreSite Real Estate 2901 Coronado, L.P.",Commercial Non-CHP,WECC California,6,85,Santa Clara,37.375089,-121.971728,5.0,5.0,OIL,0.0,10.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,87600.0,POINT (-121.971728 37.375089),1865,06085505202,1400000US06085505202,5052.02,2590,42957.0,6472.0,3663.0,274.0,6463.0,6,85,505202,2809.0,Census Tract 5052.02,Santa Clara County
116,2022.0,CA,"CoreSite Real Estate 2972 Stender, L.P.",Commercial Non-CHP,WECC California,6,85,Santa Clara,37.376248,-121.970706,6.0,6.0,OIL,0.0,12.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,105120.0,POINT (-121.970706 37.376248),1865,06085505202,1400000US06085505202,5052.02,2590,42957.0,6472.0,3663.0,274.0,6463.0,6,85,505202,2809.0,Census Tract 5052.02,Santa Clara County
117,2022.0,CA,"CoreSite Real Estate 3032 Coronado, L.P.",Commercial Non-CHP,WECC California,6,85,Santa Clara,37.376181,-121.973097,13.0,13.0,OIL,0.0,39.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,341640.0,POINT (-121.973097 37.376181),1865,06085505202,1400000US06085505202,5052.02,2590,42957.0,6472.0,3663.0,274.0,6463.0,6,85,505202,2809.0,Census Tract 5052.02,Santa Clara County
118,2022.0,CA,Donald Von Raesfeld,Electric Utility,WECC California,6,85,Santa Clara,37.3767,-121.9508,2.0,3.0,GAS,0.51907,154.0,0.468210727628536,,,,5672112.048,5672112.048,700251.0,337092.319,337437.243,962.776,963.761,118.86,118.981,8100.112742,0.0,0.0,700251.0,0.48092999999999997,1349040.0,POINT (-121.9508 37.3767),1865,06085505202,1400000US06085505202,5052.02,2590,42957.0,6472.0,3663.0,274.0,6463.0,6,85,505202,2809.0,Census Tract 5052.02,Santa Clara County
119,2022.0,CA,EQX011 Duane Fuel Cell,IPP Non-CHP,WECC California,6,85,Santa Clara,37.37816,-121.95495,3.0,3.0,GAS,0.59492,5.2,0.341792530148694,,,,,197331.0,27100.0,,,,,,,,0.0,0.0,27100.0,0.40508,45552.0,POINT (-121.95495 37.37816),1865,06085505202,1400000US06085505202,5052.02,2590,42957.0,6472.0,3663.0,274.0,6463.0,6,85,505202,2809.0,Census Tract 5052.02,Santa Clara County
120,2022.0,CA,Santa Clara Cogen,Electric Utility,WECC California,6,85,Santa Clara,37.364297,-121.944238,2.0,2.0,GAS,0.40443,7.8,0.659280724349217,94744.0,0.995,0.570316,253994.396,253994.396,27634.0,14844.583,14859.926,1074.371,1075.481,116.889,117.01,9191.372795,0.0,0.0,27634.0,0.5955699999999999,68328.0,POINT (-121.944238 37.364297),1865,06085505202,1400000US06085505202,5052.02,2590,42957.0,6472.0,3663.0,274.0,6463.0,6,85,505202,2809.0,Census Tract 5052.02,Santa Clara County
121,2022.0,CA,"SC 1 Data Center, Phase 2",Commercial Non-CHP,WECC California,6,85,Santa Clara,37.361667,-121.943611,44.0,44.0,OIL,0.00128,99.6,1.0,,,,12702.984,12702.984,1117.996,1037.364,1040.918,1855.756,1862.114,163.326,163.886,11362.239714,0.0,1118.0,0.0,0.99872,872496.0,POINT (-121.943611 37.361667),1865,06085505202,1400000US06085505202,5052.02,2590,42957.0,6472.0,3663.0,274.0,6463.0,6,85,505202,2809.0,Census Tract 5052.02,Santa Clara County
122,2022.0,CA,Cosumnes Power Plant,Electric Utility,WECC California,6,67,Sacramento,38.338475,-121.123978,2.0,3.0,GAS,0.18712,556.8,1.0,,,,7052633.166,7052633.166,912683.0,420964.462,421371.121,922.477,923.368,119.378,119.493,7727.363394,0.0,0.0,911703.95,0.81288,4877568.0,POINT (-121.123978 38.338475),7783,06067009406,1400000US06067009406,94.06,1211,34444.0,2302.0,1867.0,55.0,2297.0,6,67,9406,435.0,Census Tract 94.06,Sacramento County
123,2022.0,CA,Crockett Cogen Project,IPP CHP,WECC California,6,13,Contra Costa,38.0569,-122.2161,1.0,1.0,GAS,0.70225,247.4,0.162915170128545,3351544.0,1.55,0.673891,9120275.692,9120275.692,1521935.0,533030.216,533581.142,700.464,701.188,116.889,117.01,5992.552699,0.0,0.0,1521935.0,0.29774999999999996,2167224.0,POINT (-122.2161 38.0569),5484,06013357000,1400000US06013357000,3570,2153,53576.0,3170.0,2381.0,83.0,3148.0,6,13,357000,789.0,Census Tract 3570,Contra Costa County
124,2022.0,CA,CSUCI Site Authority,IPP CHP,WECC California,6,111,Ventura,34.161951,-119.047916,2.0,2.0,GAS,0.02863,31.1,1.0,12112.8,2.198,0.745572,54366.608,54366.608,7800.0,3177.431,3180.715,814.726,815.568,116.889,117.01,6970.077903,0.0,0.0,7800.0,0.97137,272436.0,POINT (-119.047916 34.161951),5945,06111005700,1400000US06111005700,57,2923,8003.0,3776.0,2665.0,179.0,1574.0,6,111,5700,1111.0,Census Tract 57,Ventura County
125,2022.0,CA,CSUF Trigeneration,Commercial CHP,WECC California,6,59,Orange,33.880638,-117.88656,7.0,7.0,GAS,0.50971,8.9,0.483817296016965,140376.0,0.966,0.562984,188081.769,213631.768,39739.001,10992.35,11003.712,553.227,553.799,116.889,117.01,5831.812004,0.0,0.0,32251.0,0.49029,77964.0,POINT (-117.88656 33.880638),3725,06059011504,1400000US06059011504,115.04,3904,13537.0,6039.0,3516.0,272.0,4716.0,6,59,11504,2523.0,Census Tract 115.04,Orange County
126,2022.0,CA,Cuyamaca Peak Energy,Electric Utility,WECC California,6,73,San Diego,32.796491,-116.972071,2.0,1.0,GAS,0.02959,48.7,1.0,,,,143833.034,143833.034,12625.0,8414.987,8423.763,1333.067,1334.457,117.01,117.133,11392.714662,0.0,0.0,12625.001,0.97041,426612.0,POINT (-116.972071 32.796491),1255,06073016202,1400000US06073016202,162.02,2835,29805.0,3657.0,2389.0,412.0,3657.0,6,73,16202,1268.0,Census Tract 162.02,San Diego County
127,2022.0,CA,El Cajon Energy Center,IPP Non-CHP,WECC California,6,73,San Diego,32.796106,-116.972073,1.0,1.0,GAS,0.02575,60.5,1.0,,,,147262.803,147262.803,13648.0,8751.357,8760.122,1282.438,1283.722,118.854,118.973,10790.064698,0.0,0.0,13648.0,0.97425,529980.0,POINT (-116.972073 32.796106),1255,06073016202,1400000US06073016202,162.02,2835,29805.0,3657.0,2389.0,412.0,3657.0,6,73,16202,1268.0,Census Tract 162.02,San Diego County
128,2022.0,CA,"Delta Energy Center, LLC",IPP Non-CHP,WECC California,6,13,Contra Costa,38.0169,-121.8439,3.0,4.0,GAS,0.48039,943.5,0.532684981516569,,,,28569543.652,28569543.652,3970444.0,1697842.487,1699599.628,855.241,856.126,118.857,118.98,7195.55386,0.0,0.0,3970444.0,0.51961,8265060.0,POINT (-121.8439 38.0169),5620,06013305000,1400000US06013305000,3050,528,27003.0,6106.0,2850.0,1319.0,5966.0,6,13,305000,3256.0,Census Tract 3050,Contra Costa County
129,2022.0,CA,DGS Central Utility Plant,Commercial CHP,WECC California,6,67,Sacramento,38.573889,-121.501389,3.0,3.0,OIL,0.0,3.9,,0.0,,1.0,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,34164.0,POINT (-121.501389 38.573889),7830,06067000800,1400000US06067000800,8,1215,49571.0,1699.0,1292.0,162.0,1659.0,6,67,800,407.0,Census Tract 8,Sacramento County
130,2022.0,CA,Disney Prospect,IPP Non-CHP,WECC California,6,37,Los Angeles,34.083387,-118.43378,1.0,1.0,GAS,0.75479,1.0,0.0753424657534245,,,,,48198.0,6612.0,,,,,,,,0.0,0.0,6612.0,0.24521000000000004,8760.0,POINT (-118.43378 34.083387),2836,06037262100,1400000US06037262100,2621,7377,66125.0,2844.0,2261.0,21.0,2844.0,6,37,262100,583.0,Census Tract 2621,Los Angeles County
131,2022.0,CA,Dynegy Oakland Power Plant,IPP Non-CHP,WECC California,6,1,Alameda,37.79675,-122.28185,2.0,2.0,OIL,0.02525,149.0,1.0,,,,451245.0,451245.0,32963.0,35923.118,36049.361,2179.602,2187.262,159.218,159.777,13689.439675,0.0,32963.0,0.0,0.97475,1305240.0,POINT (-122.28185 37.79675),7452,06001983200,1400000US06001983200,9832,3151,107727.0,622.0,349.0,43.0,622.0,6,1,983200,273.0,Census Tract 9832,Alameda County
132,2022.0,CA,E. F. Oxnard Energy Facility,IPP Non-CHP,WECC California,6,111,Ventura,34.1958,-119.1664,1.0,1.0,GAS,0.00948,48.5,1.0,0.0,,1.0,36875.379,36875.379,4027.0,2191.694,2194.086,1088.5,1089.688,118.87,119.0,9157.034765,0.0,0.0,4027.0,0.99052,424860.0,POINT (-119.1664 34.1958),7825,06111009100,1400000US06111009100,91,1912,19286.0,4752.0,3656.0,110.0,4697.0,6,111,9100,1096.0,Census Tract 91,Ventura County
133,2022.0,CA,Oxnard,Industrial CHP,WECC California,6,111,Ventura,34.196,-119.1667,2.0,2.0,GAS,0.84587,68.7,0.0,1223392.8,1.42,0.654403,3307390.309,3307390.309,509056.0,193298.869,193498.657,759.44,760.225,116.889,117.01,6497.105051,0.0,0.0,509056.0,0.15413,601812.0,POINT (-119.1667 34.196),7825,06111009100,1400000US06111009100,91,1912,19286.0,4752.0,3656.0,110.0,4697.0,6,111,9100,1096.0,Census Tract 91,Ventura County
134,2022.0,CA,El Centro,Electric Utility,WECC Southwest,6,25,Imperial,32.802222,-115.54,4.0,7.0,GAS,0.30641,388.3,0.822647092603241,,,,9041599.369,9041599.369,1042262.0,537330.099,537874.73,1031.085,1032.13,118.857,118.978,8674.977471,0.0,0.0,1045078.0,0.6935899999999999,3401508.0,POINT (-115.54 32.802222),6432,06025011400,1400000US06025011400,114,6269,16429.0,4544.0,1220.0,212.0,4544.0,6,25,11400,3324.0,Census Tract 114,Imperial County
135,2022.0,CA,El Segundo,IPP Non-CHP,WECC California,6,37,Los Angeles,33.910556,-118.425,2.0,4.0,GAS,0.05794,537.4,1.0,,,,2437611.966,2437611.966,272755.0,144861.129,145014.353,1062.207,1063.33,118.855,118.981,,0.0,0.0,272755.0,0.94206,4707624.0,POINT (-118.425 33.910556),441,06037980030,1400000US06037980030,9800.30,85,-666666666.0,0.0,0.0,0.0,0.0,6,37,980030,0.0,Census Tract 9800.30,Los Angeles County
136,2022.0,CA,El Segundo Cogen,Industrial CHP,WECC California,6,37,Los Angeles,33.9058,-118.4031,8.0,6.0,GAS,0.78959,180.1,0.0173523165297138,799780.0,5.316,0.87636,13122859.79,13122859.79,1245715.0,766959.596,767752.273,1231.356,1232.629,116.889,117.01,10534.399754,0.0,0.0,1241953.417,0.21040999999999999,1577676.0,POINT (-118.4031 33.9058),441,06037980030,1400000US06037980030,9800.30,85,-666666666.0,0.0,0.0,0.0,0.0,6,37,980030,0.0,Census Tract 9800.30,Los Angeles County
137,2022.0,CA,Enloe Medical - Chico,IPP Non-CHP,WECC California,6,7,Butte,39.742597,-121.849688,1.0,1.0,GAS,0.95951,1.7,0.0,,,,,95254.0,14289.0,,,,,,,,0.0,0.0,14289.0,0.040490000000000026,14892.0,POINT (-121.849688 39.742597),8727,06007000603,1400000US06007000603,6.03,3010,5958.0,3653.0,2984.0,113.0,2521.0,6,7,603,669.0,Census Tract 6.03,Butte County
138,2022.0,CA,Equinix Caspian Dr. Fuel Cell,IPP Non-CHP,WECC California,6,85,Santa Clara,37.415092,-122.05211,2.0,2.0,GAS,0.82915,4.8,0.0,,,,,255861.0,34864.0,,,,,,,,0.0,0.0,34864.0,0.17084999999999995,42048.0,POINT (-122.05211 37.415092),3989,06085504700,1400000US06085504700,5047,1555,53438.0,679.0,534.0,117.0,679.0,6,85,504700,145.0,Census Tract 5047,Santa Clara County
139,2022.0,CA,Equinix Douglas St. Fuel Cell,IPP Non-CHP,WECC California,6,37,Los Angeles,33.9212,-118.38453,2.0,2.0,GAS,0.82055,2.0,0.0,,,,,103515.0,14376.0,,,,,,,,0.0,0.0,14376.0,0.17945,17520.0,POINT (-118.38453 33.9212),7340,06037980013,1400000US06037980013,9800.13,75,-666666666.0,0.0,0.0,0.0,0.0,6,37,980013,0.0,Census Tract 9800.13,Los Angeles County
140,2022.0,CA,Equinix Maple Ave. Fuel Cell,IPP Non-CHP,WECC California,6,37,Los Angeles,33.92542,-118.39463,1.0,1.0,GAS,0.45947,2.0,0.567541856925418,,,,,56893.0,8050.0,,,,,,,,0.0,0.0,8050.0,0.54053,17520.0,POINT (-118.39463 33.92542),7340,06037980013,1400000US06037980013,9800.13,75,-666666666.0,0.0,0.0,0.0,0.0,6,37,980013,0.0,Census Tract 9800.13,Los Angeles County
141,2022.0,CA,Equinix Great Oaks Blvd. Fuel Cell,IPP Non-CHP,WECC California,6,85,Santa Clara,37.24097,-121.78259,2.0,2.0,GAS,0.81689,4.5,0.0,,,,,230057.0,32202.0,,,,,,,,0.0,0.0,32202.0,0.18311,39420.0,POINT (-121.78259 37.24097),4184,06085512032,1400000US06085512032,5120.32,1877,48417.0,3308.0,2220.0,92.0,3303.0,6,85,512032,1088.0,Census Tract 5120.32,Santa Clara County
142,2022.0,CA,Equinix San Jose,IPP Non-CHP,WECC California,6,85,Santa Clara,37.241713,-121.781363,1.0,1.0,GAS,0.7006,1.1,0.165663484156635,,,,,48945.0,6751.0,,,,,,,,0.0,0.0,6751.0,0.2994,9636.0,POINT (-121.781363 37.241713),4184,06085512032,1400000US06085512032,5120.32,1877,48417.0,3308.0,2220.0,92.0,3303.0,6,85,512032,1088.0,Census Tract 5120.32,Santa Clara County
143,2022.0,CA,EQX010 Great Oaks Fuel Cell,IPP Non-CHP,WECC California,6,85,Santa Clara,37.24212,-121.78308,2.0,2.0,GAS,0.82458,2.4,0.0,,,,,123597.0,17336.0,,,,,,,,0.0,0.0,17336.0,0.17542000000000002,21024.0,POINT (-121.78308 37.24212),4184,06085512032,1400000US06085512032,5120.32,1877,48417.0,3308.0,2220.0,92.0,3303.0,6,85,512032,1088.0,Census Tract 5120.32,Santa Clara County
144,2022.0,CA,EQX015 Great Oaks Fuel Cell,IPP Non-CHP,WECC California,6,85,Santa Clara,37.24187,-121.7816,2.0,2.0,GAS,0.7468,4.0,0.0886605783866057,,,,,183807.0,26168.0,,,,,,,,0.0,0.0,26168.0,0.2532,35040.0,POINT (-121.7816 37.24187),4184,06085512032,1400000US06085512032,5120.32,1877,48417.0,3308.0,2220.0,92.0,3303.0,6,85,512032,1088.0,Census Tract 5120.32,Santa Clara County
145,2022.0,CA,Extreme San Ignacio,Commercial Non-CHP,WECC California,6,85,Santa Clara,37.237,-121.78532,1.0,1.0,GAS,0.78493,1.0,0.0251141552511414,,,,,47440.0,6876.0,,,,,,,,0.0,0.0,6876.0,0.21506999999999998,8760.0,POINT (-121.78532 37.237),4184,06085512032,1400000US06085512032,5120.32,1877,48417.0,3308.0,2220.0,92.0,3303.0,6,85,512032,1088.0,Census Tract 5120.32,Santa Clara County
146,2022.0,CA,Extreme Via Del Oro,Commercial Non-CHP,WECC California,6,85,Santa Clara,37.23811,-121.78532,1.0,1.0,GAS,0.77692,1.2,0.0384639776763063,,,,,58792.0,8167.0,,,,,,,,0.0,0.0,8167.0,0.22307999999999995,10512.0,POINT (-121.78532 37.23811),4184,06085512032,1400000US06085512032,5120.32,1877,48417.0,3308.0,2220.0,92.0,3303.0,6,85,512032,1088.0,Census Tract 5120.32,Santa Clara County
147,2022.0,CA,ExxonMobil Santa Ynez Facility,Industrial CHP,WECC California,6,83,Santa Barbara,34.464819,-120.044365,2.0,2.0,GAS,,49.3,,,,,,,,,,,,,,,,,,,431868.0,POINT (-120.044365 34.464819),8567,06083002932,1400000US06083002932,29.32,7648,38906.0,2204.0,1565.0,11.0,2193.0,6,83,2932,639.0,Census Tract 29.32,Santa Barbara County
148,2022.0,CA,Fairhaven Power,IPP Non-CHP,WECC California,6,23,Humboldt,40.7995,-124.2028,1.0,1.0,GAS,0.0,18.8,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,164688.0,POINT (-124.2028 40.7995),3346,06023001300,1400000US06023001300,13,5211,26861.0,1377.0,1156.0,9.0,1377.0,6,23,1300,221.0,Census Tract 13,Humboldt County
149,2022.0,CA,Feather River Energy Center,IPP Non-CHP,WECC California,6,101,Sutter,39.109344,-121.60931,1.0,1.0,GAS,0.16561,47.0,1.0,,,,785125.986,785125.986,68183.0,46659.121,46705.006,1368.644,1369.99,118.858,118.975,11514.981704,0.0,0.0,68182.999,0.83439,411720.0,POINT (-121.60931 39.109344),7241,06101050403,1400000US06101050403,504.03,4810,41895.0,3765.0,2537.0,108.0,3698.0,6,101,50403,1228.0,Census Tract 504.03,Sutter County
150,2022.0,CA,Franklin Templeton San Mateo,IPP Non-CHP,WECC California,6,81,San Mateo,37.5425,-122.292778,1.0,1.0,GAS,0.25342,1.1,0.910958904109589,,,,,18945.0,2442.0,,,,,,,,0.0,0.0,2442.0,0.74658,9636.0,POINT (-122.292778 37.5425),6639,06081607500,1400000US06081607500,6075,4772,70433.0,5373.0,2635.0,206.0,5373.0,6,81,607500,2738.0,Census Tract 6075,San Mateo County
151,2022.0,CA,"Fresno Cogeneration Partners, LP",IPP CHP,WECC California,6,19,Fresno,36.617022,-120.099846,1.0,3.0,GAS,0.03641,80.8,1.0,35881.6,2.451,0.765699,103959.314,103959.314,25768.0,6178.91,6192.699,479.58,480.65,118.872,119.137,4034.434717,0.0,0.0,25768.0,0.96359,707808.0,POINT (-120.099846 36.617022),1516,06019003900,1400000US06019003900,39,5719,19301.0,6113.0,4907.0,26.0,6113.0,6,19,3900,1206.0,Census Tract 39,Fresno County
152,2022.0,CA,Gateway Generating Station,Electric Utility,WECC California,6,13,Contra Costa,38.0175,-121.7587,2.0,3.0,GAS,0.44924,619.7,0.58460819284826,,,,17951118.02,17951118.02,2438705.0,1066816.079,1067881.592,874.904,875.778,118.858,118.977,7360.922301,0.0,0.0,2438705.0,0.55076,5428572.0,POINT (-121.7587 38.0175),3199,06013306002,1400000US06013306002,3060.02,7174,29898.0,3587.0,2383.0,232.0,3587.0,6,13,306002,1204.0,Census Tract 3060.02,Contra Costa County
153,2022.0,CA,Marsh Landing Generating Station,IPP Non-CHP,WECC California,6,13,Contra Costa,38.016944,-121.765,4.0,4.0,GAS,0.01856,828.0,1.0,,,,1586210.892,1586210.892,134655.0,94266.331,94353.363,1400.116,1401.409,118.857,118.967,11779.814281,0.0,0.0,134655.0,0.98144,7253280.0,POINT (-121.765 38.016944),3199,06013306002,1400000US06013306002,3060.02,7174,29898.0,3587.0,2383.0,232.0,3587.0,6,13,306002,1204.0,Census Tract 3060.02,Contra Costa County
154,2022.0,CA,Riverview Energy Center,IPP Non-CHP,WECC California,6,13,Contra Costa,38.014423,-121.790679,1.0,1.0,GAS,0.04341,47.0,1.0,,,,193345.706,193345.706,17871.0,11489.713,11500.924,1285.85,1287.105,118.851,118.967,10818.96402,0.0,0.0,17871.0,0.95659,411720.0,POINT (-121.790679 38.014423),3199,06013306002,1400000US06013306002,3060.02,7174,29898.0,3587.0,2383.0,232.0,3587.0,6,13,306002,1204.0,Census Tract 3060.02,Contra Costa County
155,2022.0,CA,Glenarm,Electric Utility,WECC California,6,37,Los Angeles,34.126,-118.1494,3.0,6.0,GAS,0.02225,265.6,1.0,,,,500949.92,500949.92,51765.0,29770.706,29802.557,1150.225,1151.456,118.857,118.984,9677.386651,0.0,0.0,51765.0,0.97775,2326656.0,POINT (-118.1494 34.126),8693,06037464000,1400000US06037464000,4640,4220,65874.0,5722.0,3245.0,611.0,5690.0,6,37,464000,2477.0,Census Tract 4640,Los Angeles County
156,2022.0,CA,Grapeland Generating Station,Electric Utility,WECC California,6,71,San Bernardino,34.0903,-117.5343,1.0,2.0,GAS,0.01951,59.8,1.0,,,,132067.335,132067.335,10218.0,7848.628,7856.666,1536.236,1537.809,118.858,118.98,12924.969172,0.0,0.0,10218.0,0.98049,523848.0,POINT (-117.5343 34.0903),7509,06071002207,1400000US06071002207,22.07,7990,26531.0,5063.0,2773.0,931.0,2390.0,6,71,2207,2290.0,Census Tract 22.07,San Bernardino County
157,2022.0,CA,Grayson Power Plant,Electric Utility,WECC California,6,37,Los Angeles,34.1556,-118.2782,3.0,8.0,GAS,0.03106,300.9,1.0,,,,1280652.621,1280652.621,81877.0,75898.944,75967.928,1853.975,1855.66,118.532,118.639,15641.176655,0.0,0.0,81877.0,0.96894,2635884.0,POINT (-118.2782 34.1556),5700,06037301601,1400000US06037301601,3016.01,1149,27905.0,6619.0,4671.0,304.0,6566.0,6,37,301601,1948.0,Census Tract 3016.01,Los Angeles County
158,2022.0,CA,Hanford Energy Park Peaker,IPP Non-CHP,WECC California,6,31,Kings,36.270072,-119.648055,2.0,2.0,GAS,0.02334,92.2,1.0,,,,192008.289,192008.289,18850.0,11409.714,11422.498,1210.58,1211.936,118.846,118.979,10186.116127,0.0,0.0,18850.0,0.97666,807672.0,POINT (-119.648055 36.270072),276,06031001200,1400000US06031001200,12,1945,29952.0,2592.0,2210.0,58.0,2575.0,6,31,1200,382.0,Census Tract 12,Kings County
159,2022.0,CA,Harbor Cogen,IPP Non-CHP,WECC California,6,37,Los Angeles,33.7771,-118.2303,3.0,3.0,GAS,0.02197,107.4,1.0,0.0,,1.0,263432.664,263432.664,20674.0,15396.198,15412.111,1489.426,1490.966,116.889,117.01,12742.220373,0.0,0.0,20674.0,0.97803,940824.0,POINT (-118.2303 33.7771),7341,06037980014,1400000US06037980014,9800.14,76,-666666666.0,10.0,5.0,0.0,10.0,6,37,980014,5.0,Census Tract 9800.14,Los Angeles County
160,2022.0,CA,Linde Wilmington,Industrial CHP,WECC California,6,37,Los Angeles,33.78856,-118.229392,2.0,2.0,GAS,0.0,31.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,271560.0,POINT (-118.229392 33.78856),7341,06037980014,1400000US06037980014,9800.14,76,-666666666.0,10.0,5.0,0.0,10.0,6,37,980014,5.0,Census Tract 9800.14,Los Angeles County
161,2022.0,CA,Valero Wilmington Cogeneration Plant,Industrial CHP,WECC California,6,37,Los Angeles,33.778655,-118.23853,1.0,1.0,GAS,0.75446,33.5,0.0758933642290829,0.0,,1.0,1875152.0,1875152.0,221405.0,109592.375,109705.647,989.972,990.995,116.889,117.01,8469.329961,0.0,0.0,221405.0,0.24553999999999998,293460.0,POINT (-118.23853 33.778655),7341,06037980014,1400000US06037980014,9800.14,76,-666666666.0,10.0,5.0,0.0,10.0,6,37,980014,5.0,Census Tract 9800.14,Los Angeles County
162,2022.0,CA,Harbor Generating Station,Electric Utility,WECC California,6,37,Los Angeles,33.7706,-118.2656,7.0,8.0,GAS,0.02385,548.1,1.0,,,,1242653.159,1242653.159,114508.0,72608.518,72683.061,1268.182,1269.484,116.86,116.98,10852.107792,0.0,0.0,114508.0,0.97615,4801356.0,POINT (-118.2656 33.7706),8827,06037294830,1400000US06037294830,2948.30,1420,21123.0,3892.0,2100.0,44.0,3884.0,6,37,294830,1792.0,Census Tract 2948.30,Los Angeles County
163,2022.0,CA,Henrietta Peaker Plant,IPP Non-CHP,WECC California,6,31,Kings,36.2397,-119.9044,2.0,2.0,GAS,0.0567,98.0,1.0,,,,489735.944,489735.944,48676.0,29105.829,29136.992,1195.901,1197.181,118.863,118.991,10061.137809,0.0,0.0,48676.0,0.9433,858480.0,POINT (-119.9044 36.2397),271,06031001601,1400000US06031001601,16.01,690,21042.0,4427.0,1941.0,109.0,4419.0,6,31,1601,2486.0,Census Tract 16.01,Kings County
